Order ID,Date,Customer Segment,Region,City,Category,Sub-Category,Product Name,Units Sold,Unit Price,Revenue,Cost,Profit,Shipping Cost,Discount,Delivery Status
ORD-1501,01-12-2023,Consumer,Central,City_31,Furniture,Chairs,Chairs - 577,1,234.6,234.6,160.71,73.89,20.97,0,On Time
ORD-1901,01-12-2023,Corporate,West,City_20,Office Supplies,Paper,Paper - 475,2,288.88,577.76,476.56,101.2,13.84,0,On Time
ORD-1129,30-11-2023,Small Business,East,City_12,Furniture,Tables,Tables - 305,1,69.83,69.83,45.97,23.86,12.9,0.2,On Time
ORD-2133,30-11-2023,Consumer,Central,City_41,Technology,Phones,Phones - 552,18,415.96,7487.28,6313.32,1173.96,10.89,0,On Time
ORD-2412,30-11-2023,Corporate,West,City_36,Office Supplies,Binders,Binders - 453,6,205.26,1231.56,889.02,342.54,29.59,0.2,On Time
ORD-1717,29-11-2023,Consumer,West,City_15,Technology,Phones,Phones - 294,16,400.07,6401.12,4084.96,2316.16,27.02,0,On Time
ORD-2038,29-11-2023,Corporate,Central,City_28,Technology,Accessories,Accessories - 682,3,85.66,256.98,202.5,54.48,10.57,0,On Time
ORD-2306,29-11-2023,Corporate,West,City_39,Furniture,Bookcases,Bookcases - 793,12,356.39,4276.68,2198.4,2078.28,7.21,0,Late
ORD-2446,29-11-2023,Corporate,East,City_33,Office Supplies,Paper,Paper - 495,6,126.39,758.34,559.44,198.9,24.3,0,Late
ORD-1735,28-11-2023,Small Business,West,City_42,Technology,Accessories,Accessories - 526,19,219.68,4173.92,2375.38,1798.54,22.12,0.1,On Time
ORD-2027,28-11-2023,Small Business,West,City_15,Technology,Phones,Phones - 871,3,224.59,673.77,535.56,138.21,23.11,0,On Time
ORD-2225,28-11-2023,Consumer,South,City_6,Furniture,Bookcases,Bookcases - 842,10,492.23,4922.3,2783.4,2138.9,14.76,0.2,On Time
ORD-2484,28-11-2023,Corporate,Central,City_46,Office Supplies,Storage,Storage - 949,10,181.17,1811.7,1440.7,371,11.51,0,On Time
ORD-1369,27-11-2023,Small Business,South,City_25,Office Supplies,Storage,Storage - 895,17,472.52,8032.84,6169.47,1863.37,5.03,0,On Time
ORD-2119,27-11-2023,Small Business,West,City_35,Furniture,Bookcases,Bookcases - 992,2,416.99,833.98,520.74,313.24,26.02,0,On Time
ORD-1467,26-11-2023,Consumer,Central,City_48,Furniture,Tables,Tables - 242,18,424.04,7632.72,5088.78,2543.94,15.06,0.1,On Time
ORD-1548,26-11-2023,Consumer,South,City_14,Office Supplies,Storage,Storage - 762,4,300.85,1203.4,655.24,548.16,9.02,0,On Time
ORD-1800,26-11-2023,Consumer,West,City_39,Furniture,Tables,Tables - 464,1,295.88,295.88,154.31,141.57,5.21,0.1,On Time
ORD-2134,26-11-2023,Corporate,Central,City_32,Furniture,Chairs,Chairs - 232,13,334.26,4345.38,3269.5,1075.88,7.23,0,On Time
ORD-1485,25-11-2023,Small Business,East,City_36,Office Supplies,Storage,Storage - 650,4,376.86,1507.44,866.16,641.28,28.9,0.2,On Time
ORD-1864,25-11-2023,Consumer,Central,City_23,Technology,Copiers,Copiers - 488,19,113.09,2148.71,1292.76,855.95,8.98,0.1,On Time
ORD-2147,24-11-2023,Corporate,Central,City_22,Office Supplies,Binders,Binders - 131,3,376.41,1129.23,721.71,407.52,18.03,0,Late
ORD-2449,24-11-2023,Corporate,West,City_22,Office Supplies,Paper,Paper - 482,17,332.16,5646.72,4543.08,1103.64,21.09,0.2,On Time
ORD-2496,24-11-2023,Consumer,East,City_18,Technology,Phones,Phones - 755,17,477.27,8113.59,5903.93,2209.66,9.47,0.1,On Time
ORD-1590,23-11-2023,Corporate,East,City_39,Technology,Phones,Phones - 328,12,332.62,3991.44,2396.28,1595.16,11.98,0,On Time
ORD-1750,23-11-2023,Corporate,East,City_9,Office Supplies,Storage,Storage - 884,7,75.54,528.78,428.33,100.45,9.09,0.1,On Time
ORD-2310,23-11-2023,Corporate,South,City_24,Technology,Phones,Phones - 518,5,162.87,814.35,665.4,148.95,10.37,0,On Time
ORD-1276,21-11-2023,Consumer,South,City_16,Furniture,Tables,Tables - 902,9,110.18,991.62,676.17,315.45,20.14,0,On Time
ORD-1708,21-11-2023,Corporate,East,City_37,Office Supplies,Storage,Storage - 130,3,127.22,381.66,246.3,135.36,17.03,0.1,On Time
ORD-1496,20-11-2023,Consumer,Central,City_28,Technology,Accessories,Accessories - 165,17,99.6,1693.2,984.3,708.9,29.82,0.1,On Time
ORD-2315,19-11-2023,Consumer,South,City_13,Office Supplies,Paper,Paper - 166,5,161.51,807.55,509.7,297.85,15.67,0,On Time
ORD-1873,18-11-2023,Small Business,East,City_24,Furniture,Bookcases,Bookcases - 379,10,107.47,1074.7,889.6,185.1,15.94,0,On Time
ORD-1064,17-11-2023,Consumer,East,City_14,Furniture,Chairs,Chairs - 335,11,241.85,2660.35,1894.53,765.82,7.67,0.1,On Time
ORD-1963,17-11-2023,Consumer,West,City_10,Furniture,Tables,Tables - 266,18,346.88,6243.84,4149.72,2094.12,29.59,0,On Time
ORD-2000,17-11-2023,Consumer,South,City_34,Office Supplies,Binders,Binders - 104,1,434.26,434.26,237.21,197.05,16.23,0,On Time
ORD-2110,17-11-2023,Small Business,East,City_14,Office Supplies,Binders,Binders - 489,8,289.21,2313.68,1292.56,1021.12,29.02,0.2,On Time
ORD-2328,17-11-2023,Consumer,South,City_42,Technology,Accessories,Accessories - 885,10,273.85,2738.5,1509.1,1229.4,21.22,0,On Time
ORD-1525,16-11-2023,Corporate,East,City_8,Office Supplies,Paper,Paper - 904,16,499.68,7994.88,4589.12,3405.76,21.57,0,Late
ORD-2168,16-11-2023,Consumer,Central,City_6,Furniture,Tables,Tables - 649,16,67.11,1073.76,856.16,217.6,14.69,0,On Time
ORD-2338,15-11-2023,Corporate,Central,City_41,Furniture,Tables,Tables - 708,2,18.28,36.56,24.42,12.14,27.4,0.2,Late
ORD-2441,15-11-2023,Consumer,Central,City_31,Furniture,Bookcases,Bookcases - 981,19,255.13,4847.47,3873.34,974.13,11.92,0,On Time
ORD-1274,14-11-2023,Consumer,East,City_15,Technology,Accessories,Accessories - 490,5,45.33,226.65,129.6,97.05,29.55,0,On Time
ORD-1445,14-11-2023,Consumer,South,City_10,Furniture,Chairs,Chairs - 251,18,483.26,8698.68,4975.92,3722.76,18.67,0.1,On Time
ORD-1841,14-11-2023,Corporate,East,City_18,Furniture,Chairs,Chairs - 354,14,308.56,4319.84,2866.5,1453.34,24.88,0.1,Late
ORD-1903,13-11-2023,Corporate,West,City_22,Technology,Accessories,Accessories - 261,11,417.48,4592.28,3794.89,797.39,26.07,0.1,On Time
ORD-1743,12-11-2023,Corporate,East,City_6,Furniture,Tables,Tables - 579,17,181.86,3091.62,2365.72,725.9,22.22,0,On Time
ORD-1854,12-11-2023,Corporate,West,City_37,Office Supplies,Binders,Binders - 441,18,463.08,8335.44,5201.28,3134.16,29.99,0.1,On Time
ORD-2325,11-11-2023,Consumer,Central,City_46,Furniture,Tables,Tables - 853,15,103.47,1552.05,1153.05,399,9.61,0.1,On Time
ORD-1584,10-11-2023,Corporate,East,City_33,Office Supplies,Paper,Paper - 203,8,364.19,2913.52,1489.92,1423.6,18.48,0,Late
ORD-2055,10-11-2023,Consumer,South,City_1,Office Supplies,Paper,Paper - 830,19,350.94,6667.86,5553.51,1114.35,5.71,0,On Time
ORD-1141,08-11-2023,Consumer,South,City_21,Office Supplies,Paper,Paper - 217,7,409.72,2868.04,1808.94,1059.1,7.81,0,On Time
ORD-1957,08-11-2023,Corporate,South,City_17,Office Supplies,Storage,Storage - 911,1,195.64,195.64,159.06,36.58,21.95,0,On Time
ORD-1962,08-11-2023,Small Business,Central,City_43,Furniture,Chairs,Chairs - 146,2,188.37,376.74,314.88,61.86,23.88,0,On Time
ORD-1363,07-11-2023,Consumer,East,City_23,Office Supplies,Storage,Storage - 886,4,209.78,839.12,456.44,382.68,25.68,0,On Time
ORD-2020,07-11-2023,Consumer,East,City_27,Office Supplies,Binders,Binders - 346,16,139.6,2233.6,1233.92,999.68,19.08,0,On Time
ORD-1519,06-11-2023,Small Business,West,City_36,Furniture,Tables,Tables - 280,19,399.83,7596.77,4174.3,3422.47,21.09,0,On Time
ORD-1001,05-11-2023,Corporate,South,City_28,Office Supplies,Paper,Paper - 781,1,159.08,159.08,108.76,50.32,12.28,0,On Time
ORD-1074,05-11-2023,Consumer,West,City_34,Furniture,Tables,Tables - 574,9,65.99,593.91,383.13,210.78,28.07,0.2,On Time
ORD-1650,05-11-2023,Corporate,South,City_28,Office Supplies,Paper,Paper - 784,13,410.75,5339.75,3317.08,2022.67,13.91,0.2,On Time
ORD-1747,05-11-2023,Consumer,Central,City_5,Office Supplies,Paper,Paper - 498,18,12.6,226.8,139.5,87.3,23.26,0.1,On Time
ORD-1776,05-11-2023,Consumer,West,City_16,Furniture,Chairs,Chairs - 831,11,153.44,1687.84,890.67,797.17,12.86,0,On Time
ORD-2114,05-11-2023,Corporate,East,City_23,Office Supplies,Storage,Storage - 104,14,163.8,2293.2,1695.82,597.38,15.49,0,On Time
ORD-2365,05-11-2023,Corporate,Central,City_8,Technology,Accessories,Accessories - 892,14,146.38,2049.32,1154.02,537.18,9.23,0.2,On Time
ORD-1707,04-11-2023,Corporate,East,City_12,Office Supplies,Storage,Storage - 274,12,101.42,1217.04,723.24,493.8,16.35,0.2,On Time
ORD-1759,04-11-2023,Consumer,Central,City_18,Technology,Accessories,Accessories - 342,3,239.72,719.16,433.53,285.63,17.51,0,On Time
ORD-1763,04-11-2023,Small Business,South,City_5,Furniture,Bookcases,Bookcases - 779,5,241.85,1209.25,871.45,337.8,15.48,0.2,On Time
ORD-1247,03-11-2023,Small Business,East,City_28,Furniture,Bookcases,Bookcases - 325,8,111.48,891.84,493.44,398.4,22.75,0.2,Late
ORD-1632,03-11-2023,Corporate,West,City_15,Technology,Copiers,Copiers - 298,18,156.09,2809.62,1529.1,768.312,14.05,0.2,On Time
ORD-1979,03-11-2023,Corporate,South,City_21,Furniture,Tables,Tables - 226,6,258.53,1551.18,961.8,589.38,7.66,0,Late
ORD-1845,02-11-2023,Small Business,West,City_6,Technology,Copiers,Copiers - 543,16,454.13,7266.08,4981.12,2284.96,14.23,0,On Time
ORD-1855,31-10-2023,Corporate,East,City_26,Office Supplies,Paper,Paper - 259,2,359.97,719.94,377.48,342.46,5.36,0.3,On Time
ORD-2063,31-10-2023,Consumer,South,City_9,Furniture,Chairs,Chairs - 165,1,295.72,295.72,244.72,51,13.32,0.2,On Time
ORD-1050,30-10-2023,Consumer,West,City_30,Furniture,Tables,Tables - 949,2,404.47,808.94,660.18,148.76,29.51,0.1,On Time
ORD-1631,30-10-2023,Corporate,East,City_43,Furniture,Bookcases,Bookcases - 276,8,55.62,444.96,295.36,149.6,21.03,0.2,On Time
ORD-2150,30-10-2023,Corporate,East,City_25,Technology,Copiers,Copiers - 303,10,458.82,4588.2,3544.3,1043.9,18.13,0,On Time
ORD-2183,30-10-2023,Corporate,South,City_14,Technology,Accessories,Accessories - 275,8,472.8,3782.4,2252.48,1529.92,17.1,0,On Time
ORD-2242,30-10-2023,Consumer,South,City_32,Furniture,Chairs,Chairs - 788,6,165.34,992.04,570.12,421.92,27.48,0.2,On Time
ORD-1252,29-10-2023,Corporate,West,City_11,Technology,Accessories,Accessories - 432,6,228.32,1369.92,785.28,584.64,26.09,0,Late
ORD-1572,29-10-2023,Small Business,East,City_44,Technology,Copiers,Copiers - 178,17,90.17,1532.89,1069.98,462.91,5.34,0,On Time
ORD-1792,29-10-2023,Corporate,West,City_44,Furniture,Bookcases,Bookcases - 613,12,257.32,3087.84,1705.56,1382.28,8.09,0,On Time
ORD-1910,29-10-2023,Small Business,East,City_34,Technology,Copiers,Copiers - 263,4,447.44,1789.76,1449.16,340.6,16.64,0.1,On Time
ORD-2333,29-10-2023,Consumer,West,City_46,Technology,Accessories,Accessories - 896,5,310.61,1553.05,828.55,724.5,11.28,0,Late
ORD-1040,28-10-2023,Corporate,South,City_28,Technology,Copiers,Copiers - 752,12,283.62,3403.44,2207.04,717.84,7.78,0.2,On Time
ORD-1503,28-10-2023,Consumer,Central,City_28,Technology,Accessories,Accessories - 570,13,34.16,444.08,262.08,182,11.5,0,On Time
ORD-1860,28-10-2023,Small Business,East,City_48,Office Supplies,Binders,Binders - 693,17,252.71,4296.07,2791.06,1505.01,10.37,0.3,On Time
ORD-2010,28-10-2023,Small Business,South,City_48,Technology,Accessories,Accessories - 150,12,15.83,189.96,128.16,61.8,19.51,0,On Time
ORD-1502,27-10-2023,Consumer,South,City_39,Office Supplies,Paper,Paper - 191,3,249.39,748.17,511.35,236.82,11.68,0.1,Late
ORD-1768,27-10-2023,Consumer,West,City_15,Technology,Phones,Phones - 123,1,393.16,393.16,218,175.16,17.25,0,On Time
ORD-1788,27-10-2023,Consumer,East,City_41,Office Supplies,Storage,Storage - 447,10,12.9,129,81.5,47.5,27.84,0,On Time
ORD-1975,27-10-2023,Small Business,East,City_21,Office Supplies,Binders,Binders - 158,3,165.6,496.8,311.13,185.67,20.81,0.1,On Time
ORD-2284,26-10-2023,Consumer,South,City_39,Office Supplies,Paper,Paper - 670,7,222.36,1556.52,1028.3,528.22,12.4,0.3,On Time
ORD-2493,26-10-2023,Corporate,South,City_11,Office Supplies,Paper,Paper - 330,3,83.37,250.11,193.56,56.55,14.52,0,On Time
ORD-1433,25-10-2023,Small Business,East,City_35,Office Supplies,Storage,Storage - 930,6,496.03,2976.18,2479.14,497.04,18.44,0,On Time
ORD-1191,24-10-2023,Consumer,Central,City_7,Technology,Phones,Phones - 485,15,105.96,1589.4,1293.6,295.8,16.19,0,On Time
ORD-2293,24-10-2023,Small Business,East,City_9,Technology,Phones,Phones - 682,9,337.13,3034.17,1994.4,1039.77,6.74,0.1,On Time
ORD-1317,23-10-2023,Consumer,East,City_9,Technology,Accessories,Accessories - 187,11,113.5,1248.5,1001.33,148.302,9.92,0.2,On Time
ORD-2268,23-10-2023,Corporate,South,City_41,Technology,Accessories,Accessories - 777,13,255.34,3319.42,2800.2,311.532,27.79,0.2,On Time
ORD-2019,22-10-2023,Corporate,West,City_36,Furniture,Chairs,Chairs - 946,8,144.57,1156.56,688.8,467.76,20.31,0,On Time
ORD-2088,21-10-2023,Corporate,West,City_31,Technology,Phones,Phones - 806,12,225.35,2704.2,1409.28,1294.92,19.13,0.1,On Time
ORD-1240,20-10-2023,Consumer,East,City_41,Office Supplies,Storage,Storage - 554,9,243.22,2188.98,1179.54,1009.44,24.27,0.1,On Time
ORD-1455,20-10-2023,Small Business,East,City_35,Furniture,Tables,Tables - 992,17,263.86,4485.62,3417.17,1068.45,22.61,0.2,Late
ORD-1748,20-10-2023,Small Business,Central,City_8,Technology,Copiers,Copiers - 746,18,110.08,1981.44,1162.08,491.616,7.58,0.3,On Time
ORD-2159,20-10-2023,Small Business,South,City_20,Furniture,Tables,Tables - 209,15,194.31,2914.65,1661.7,1252.95,20.35,0,On Time
ORD-2444,20-10-2023,Corporate,South,City_12,Furniture,Bookcases,Bookcases - 734,5,151,755,637.25,117.75,29.73,0,On Time
ORD-1087,19-10-2023,Consumer,South,City_47,Furniture,Bookcases,Bookcases - 154,8,224.22,1793.76,1471.68,322.08,20.26,0.1,Late
ORD-1299,19-10-2023,Consumer,South,City_3,Furniture,Chairs,Chairs - 832,18,193.98,3491.64,2728.08,763.56,29.93,0,On Time
ORD-1602,19-10-2023,Consumer,East,City_2,Furniture,Tables,Tables - 799,9,323.29,2909.61,1799.01,1110.6,19.68,0.2,On Time
ORD-1066,18-10-2023,Consumer,East,City_40,Technology,Copiers,Copiers - 394,14,266.3,3728.2,2332.26,837.564,14.81,0.2,On Time
ORD-1628,18-10-2023,Corporate,Central,City_4,Technology,Copiers,Copiers - 951,12,311.52,3738.24,2408.16,798.048,6.21,0.2,On Time
ORD-2230,17-10-2023,Small Business,South,City_6,Technology,Copiers,Copiers - 217,6,125.16,750.96,486.42,158.724,26.98,0.2,On Time
ORD-2248,17-10-2023,Corporate,South,City_21,Office Supplies,Paper,Paper - 996,18,147.7,2658.6,1573.38,1085.22,22.73,0,On Time
ORD-1799,16-10-2023,Consumer,West,City_38,Technology,Copiers,Copiers - 153,16,177.71,2843.36,1505.12,802.944,8.18,0.3,On Time
ORD-2443,16-10-2023,Small Business,South,City_24,Furniture,Chairs,Chairs - 745,6,171,1026,522.66,503.34,7.65,0,On Time
ORD-1895,15-10-2023,Consumer,East,City_48,Technology,Phones,Phones - 424,11,363.13,3994.43,2772.88,1221.55,19.14,0,On Time
ORD-1614,14-10-2023,Corporate,South,City_16,Furniture,Tables,Tables - 807,14,264.86,3708.04,2646.7,1061.34,12.18,0,On Time
ORD-1654,14-10-2023,Small Business,West,City_7,Office Supplies,Binders,Binders - 884,16,44.92,718.72,574.24,144.48,7.59,0.1,On Time
ORD-2031,14-10-2023,Small Business,West,City_45,Furniture,Tables,Tables - 247,13,309.92,4028.96,3125.46,903.5,24.09,0,On Time
ORD-2061,14-10-2023,Consumer,Central,City_18,Office Supplies,Storage,Storage - 432,2,253.37,506.74,325.62,181.12,27.6,0.1,On Time
ORD-1230,13-10-2023,Small Business,South,City_37,Technology,Copiers,Copiers - 124,18,341.64,6149.52,4857.84,1291.68,5.36,0,On Time
ORD-1434,13-10-2023,Small Business,West,City_38,Office Supplies,Binders,Binders - 372,19,171.78,3263.82,1753.89,1509.93,6.51,0.3,On Time
ORD-1679,13-10-2023,Consumer,West,City_5,Technology,Phones,Phones - 220,5,434.87,2174.35,1812.2,362.15,17.66,0,Late
ORD-2137,13-10-2023,Consumer,Central,City_29,Furniture,Bookcases,Bookcases - 194,6,73.79,442.74,371.28,71.46,7.74,0.2,On Time
ORD-2327,13-10-2023,Small Business,Central,City_44,Furniture,Tables,Tables - 859,12,243.14,2917.68,2312.64,605.04,22.11,0.1,On Time
ORD-1109,12-10-2023,Small Business,West,City_23,Technology,Phones,Phones - 669,12,22.05,264.6,134.4,130.2,17.22,0,On Time
ORD-1626,12-10-2023,Small Business,South,City_19,Office Supplies,Paper,Paper - 352,17,449.16,7635.72,5973.8,1661.92,13,0,On Time
ORD-1828,12-10-2023,Corporate,West,City_2,Office Supplies,Paper,Paper - 328,5,25.37,126.85,71,55.85,15.5,0.1,On Time
ORD-1128,11-10-2023,Consumer,East,City_20,Technology,Phones,Phones - 719,12,242.57,2910.84,2315.4,357.264,19.63,0.2,On Time
ORD-1225,11-10-2023,Consumer,South,City_5,Office Supplies,Storage,Storage - 575,2,363.85,727.7,499.7,228,8.27,0.2,On Time
ORD-1568,11-10-2023,Small Business,Central,City_12,Office Supplies,Binders,Binders - 869,16,69.04,1104.64,881.6,223.04,29.37,0,On Time
ORD-1833,11-10-2023,Corporate,West,City_14,Technology,Accessories,Accessories - 723,16,342.49,5479.84,3834.24,987.36,16.07,0.2,On Time
ORD-1208,10-10-2023,Corporate,East,City_38,Furniture,Chairs,Chairs - 752,13,246.2,3200.6,1820,1380.6,12.02,0.1,On Time
ORD-1371,10-10-2023,Corporate,Central,City_20,Office Supplies,Binders,Binders - 787,2,211.57,423.14,230.28,192.86,20.57,0,On Time
ORD-1390,10-10-2023,Consumer,Central,City_41,Office Supplies,Binders,Binders - 138,16,283.59,4537.44,3650.24,887.2,20.36,0,On Time
ORD-1513,10-10-2023,Corporate,Central,City_6,Furniture,Chairs,Chairs - 413,1,47.93,47.93,32.57,15.36,13.21,0,On Time
ORD-2100,10-10-2023,Small Business,East,City_36,Office Supplies,Storage,Storage - 913,15,201.93,3028.95,1677.75,1351.2,20.7,0,On Time
ORD-2431,10-10-2023,Consumer,Central,City_32,Technology,Copiers,Copiers - 222,16,177.36,2837.76,2371.68,466.08,16.46,0.1,On Time
ORD-1452,09-10-2023,Corporate,Central,City_3,Office Supplies,Binders,Binders - 657,15,173.49,2602.35,1654.35,948,23.45,0,On Time
ORD-1472,08-10-2023,Corporate,West,City_14,Furniture,Bookcases,Bookcases - 204,9,436.07,3924.63,2210.49,1714.14,10.47,0.2,On Time
ORD-1014,07-10-2023,Corporate,West,City_20,Office Supplies,Paper,Paper - 870,11,410.05,4510.55,3515.6,994.95,17.7,0,On Time
ORD-1373,07-10-2023,Corporate,West,City_36,Office Supplies,Binders,Binders - 784,18,72.47,1304.46,1017.54,286.92,8.77,0.2,On Time
ORD-2074,06-10-2023,Consumer,Central,City_33,Office Supplies,Paper,Paper - 996,16,205.04,3280.64,2021.44,1259.2,25.64,0.1,Late
ORD-2270,06-10-2023,Corporate,East,City_9,Technology,Phones,Phones - 457,10,215.31,2153.1,1690.6,277.5,11.12,0.2,On Time
ORD-2109,05-10-2023,Corporate,West,City_12,Technology,Copiers,Copiers - 192,12,495.22,5942.64,4287.36,1655.28,15.92,0,On Time
ORD-1019,04-10-2023,Small Business,East,City_45,Technology,Phones,Phones - 329,1,275.84,275.84,187.04,88.8,11.26,0.1,On Time
ORD-1034,04-10-2023,Corporate,South,City_32,Furniture,Chairs,Chairs - 289,3,495.35,1486.05,957.63,528.42,24.41,0,On Time
ORD-1495,04-10-2023,Small Business,West,City_13,Technology,Copiers,Copiers - 395,4,128.41,513.64,269.04,244.6,11.67,0,On Time
ORD-1842,04-10-2023,Corporate,West,City_27,Furniture,Chairs,Chairs - 126,6,402.69,2416.14,2005.86,410.28,11.63,0,On Time
ORD-2002,04-10-2023,Small Business,South,City_13,Office Supplies,Paper,Paper - 518,2,157.11,314.22,215.52,98.7,11.85,0,On Time
ORD-2232,04-10-2023,Corporate,Central,City_20,Technology,Phones,Phones - 388,16,156.15,2498.4,1901.76,357.984,30,0.3,On Time
ORD-2467,04-10-2023,Corporate,West,City_22,Office Supplies,Binders,Binders - 111,9,295.11,2655.99,1987.2,668.79,29.67,0.2,On Time
ORD-1312,03-10-2023,Small Business,Central,City_49,Technology,Accessories,Accessories - 857,2,177.53,355.06,243.1,111.96,29.89,0,Late
ORD-1878,03-10-2023,Small Business,East,City_13,Office Supplies,Paper,Paper - 294,18,212.21,3819.78,2252.7,1567.08,11.87,0,On Time
ORD-1914,03-10-2023,Consumer,South,City_23,Technology,Phones,Phones - 821,14,483.07,6762.98,4366.74,2396.24,12.56,0,On Time
ORD-2130,03-10-2023,Corporate,Central,City_20,Technology,Accessories,Accessories - 837,3,421.6,1264.8,889.95,374.85,17.91,0,On Time
ORD-1284,02-10-2023,Small Business,West,City_17,Furniture,Tables,Tables - 589,3,312.22,936.66,711.87,224.79,18.04,0.1,On Time
ORD-1383,02-10-2023,Corporate,Central,City_11,Office Supplies,Binders,Binders - 362,10,85.42,854.2,719.2,135,8.39,0,On Time
ORD-1446,01-10-2023,Consumer,Central,City_47,Furniture,Tables,Tables - 987,17,192.32,3269.44,2504.27,765.17,28.8,0,On Time
ORD-2080,01-10-2023,Consumer,Central,City_32,Technology,Phones,Phones - 943,16,388.12,6209.92,4230.56,1979.36,27.26,0.1,Late
ORD-1197,30-09-2023,Small Business,South,City_39,Office Supplies,Storage,Storage - 146,3,25.25,75.75,57.48,18.27,12.87,0,On Time
ORD-1334,30-09-2023,Corporate,East,City_8,Furniture,Chairs,Chairs - 921,8,465.28,3722.24,2365.68,1356.56,5.48,0,On Time
ORD-1437,30-09-2023,Small Business,South,City_19,Technology,Phones,Phones - 707,7,256.82,1797.74,1451.59,207.69,23.86,0.3,On Time
ORD-1554,30-09-2023,Corporate,Central,City_42,Furniture,Bookcases,Bookcases - 281,18,72.34,1302.12,1067.94,234.18,16.34,0,On Time
